---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.FileName = "..\Input\LowerBody-GaitNormal_1-euler-rightlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SubTalarEversion
2.343673469387755e+000 -3.729663315857466e-002 1.381833800861290e-001 -1.344384283346277e-002 8.772322273760289e-001 -4.684902035184291e-002 -8.156627521808696e-002
2.353469387755102e+000 -7.211497551851161e-003 1.347564349695030e-001 -1.841813993847769e-002 9.277704919169371e-001 -5.255870359506210e-002 -5.324940354798641e-002
2.363265306122449e+000 2.314082428796387e-002 1.305332640313439e-001 -2.155836393670650e-002 9.757897440205455e-001 -5.172014126113565e-002 -2.644476542734232e-002
2.373061224489796e+000 5.354708105939285e-002 1.256670616587576e-001 -2.298747527103445e-002 1.020694500079169e+000 -4.543665788614071e-002 -1.297254324104971e-003
2.382857142857143e+000 8.385079194085177e-002 1.203159418676605e-001 -2.287277327471443e-002 1.061978990888783e+000 -3.491222791080505e-002 2.196240044278370e-002
2.392653061224490e+000 1.139471916537346e-001 1.146354025076668e-001 -2.140994061922900e-002 1.099240490935848e+000 -2.127834152506647e-002 4.301499907185508e-002
2.402448979591837e+000 1.437687091261018e-001 1.087711209010460e-001 -1.880713507337149e-002 1.132180460753449e+000 -5.496549172774951e-003 6.149751366911074e-002
2.412244897959184e+000 1.732661422701777e-001 1.028504153116250e-001 -1.527203466544660e-002 1.160594134008531e+000 1.166392287968384e-002 7.707865757838310e-002
2.422040816326531e+000 2.023924445440314e-001 9.697514054494349e-002 -1.100007233755842e-002 1.184354631051733e+000 2.960083668008032e-002 8.953764172378659e-002
2.431836734693878e+000 2.310905270625703e-001 9.122187917879243e-002 -6.163645622865250e-003 1.203397797199588e+000 4.783719931814334e-002 9.882255597477221e-002
2.441632653061225e+000 2.592847660474325e-001 8.564951279631838e-002 -9.052895624386721e-004 1.217710319455827e+000 6.598484903958793e-002 1.050764750376169e-001
2.451428571428572e+000 2.868780445764076e-001 8.030712338609947e-002 4.663466038410336e-003 1.227320287673285e+000 8.372026171493764e-002 1.086315174159676e-001
2.461224489795920e+000 3.137550358205521e-001 7.523619040965257e-002 1.045766999442484e-002 1.232288812606449e+000 1.007668484861232e-001 1.099792788808953e-001
2.471020408163267e+000 3.397886428070555e-001 7.046739021232340e-002 1.641075762135723e-002 1.232701916712824e+000 1.168774874005516e-001 1.097251645635618e-001
2.480816326530614e+000 3.648458261099027e-001 6.601734231378087e-002 2.246794279452879e-002 1.228663193485950e+000 1.318223269900541e-001 1.085276189974505e-001
2.490612244897961e+000 3.887911982645214e-001 6.188894578150461e-002 2.858529278069356e-002 1.220287792238316e+000 1.453925741873505e-001 1.070246204958692e-001
2.500408163265308e+000 4.114927222298807e-001 5.807455151127727e-002 3.473262185520590e-002 1.207698818096246e+000 1.574210241246248e-001 1.057587529921276e-001
2.510204081632655e+000 4.328307667222823e-001 5.456039132609569e-002 4.089608769281480e-002 1.191024817675873e+000 1.678056086473023e-001 1.051163589243503e-001
2.520000000000002e+000 4.527053924848689e-001 5.133179446838510e-002 4.707821504702411e-002 1.170396297488503e+000 1.765227312877735e-001 1.052936645456871e-001
2.529795918367349e+000 4.710397234647182e-001 4.837795654930144e-002 5.329477576492948e-002 1.145941094474098e+000 1.836257501187782e-001 1.062960694912597e-001
2.539591836734696e+000 4.877826261583859e-001 4.569596985107238e-002 5.957035397788708e-002 1.117781052288406e+000 1.892336521081817e-001 1.079605100060153e-001
2.549387755102043e+000 5.029093786219956e-001 4.329471092343340e-002 6.593649018049985e-002 1.086032134955912e+000 1.935215891590476e-001 1.099816001054495e-001
2.559183673469390e+000 5.164171760641331e-001 4.119707270661932e-002 7.243410069424879e-002 1.050807500477851e+000 1.967168756672818e-001 1.119380149780658e-001
2.568979591836737e+000 5.283176049196853e-001 3.943870042745479e-002 7.911768427967923e-002 1.012222362633573e+000 1.990934673395161e-001 1.133283536739679e-001
2.578775510204084e+000 5.386298001416811e-001 3.806437613352287e-002 8.605959441595062e-002 9.704010725414300e-001 2.009607601680747e-001 1.136135926567586e-001
2.588571428571431e+000 5.473762862957841e-001 3.712401172127655e-002 9.335696257739670e-002 9.254869152829875e-001 2.026456496594301e-001 1.122538642364331e-001
2.598367346938778e+000 5.545806159300137e-001 3.666812479386161e-002 1.011418544820947e-001 8.776530563370641e-001 2.044690976843066e-001 1.087312202510293e-001
2.608163265306125e+000 5.602632748607351e-001 3.674208601821793e-002 1.095895879252292e-001 8.271133769732687e-001 2.067237875185336e-001 1.025544856174980e-001
2.617959183673472e+000 5.644361570425572e-001 3.737928720391959e-002 1.189219730242906e-001 7.741345458456159e-001 2.096536629647985e-001 9.325392601974770e-002
2.627755102040819e+000 5.671036245126399e-001 3.859335728711377e-002 1.294050627824581e-001 7.190513330187711e-001 2.134276332555613e-001 8.038537133406766e-002
2.637551020408167e+000 5.682774151003163e-001 4.036954585128028e-002 1.413371502768210e-001 6.622871335191336e-001 2.181072766302490e-001 6.355686647207091e-002
2.647346938775514e+000 5.680022757176801e-001 4.265715947472182e-002 1.550220250810730e-001 6.043821436248865e-001 2.236235046936506e-001 4.247466138406086e-002
2.657142857142861e+000 5.663835719869552e-001 4.536670892253691e-002 1.707263083297618e-001 5.460285879332726e-001 2.297809046753664e-001 1.700057709596096e-002
2.666938775510208e+000 5.636101112864332e-001 4.837432159602240e-002 1.886196717787430e-001 4.881036123242008e-001 2.362965707101070e-001 -1.277902094307054e-002
2.676734693877555e+000 5.599642205042932e-001 5.153340050719169e-002 2.086979130535318e-001 4.316795630885679e-001 2.428631731965146e-001 -4.646862958110203e-002
2.686530612244902e+000 5.558074971343234e-001 5.469164087354561e-002 2.306980017292690e-001 3.779864977336081e-001 2.492131021016132e-001 -8.326949467505493e-002
2.696326530612249e+000 5.515347326553728e-001 5.770983052045620e-002 2.540267881169745e-001 3.283117788898560e-001 2.551557295869432e-001 -1.218998501337108e-001
2.706122448979596e+000 5.475025873740174e-001 6.047696068812991e-002 2.777359719051434e-001 2.838509063277952e-001 2.605702007763729e-001 -1.605736914282534e-001
2.715918367346943e+000 5.439576157676935e-001 6.291608941179150e-002 3.005790337674148e-001 2.455608014759567e-001 2.653626837228227e-001 -1.970956321644489e-001
2.725714285714290e+000 5.409974380052033e-001 6.497911303179693e-002 3.211656379723579e-001 2.140770508402562e-001 2.694174613372090e-001 -2.291055908340255e-001
2.735510204081637e+000 5.385849684106389e-001 6.663279382041876e-002 3.381824681254202e-001 1.897184160146448e-001 2.725629939250919e-001 -2.544340475015476e-001
2.745306122448984e+000 5.366051825487581e-001 6.783962532119170e-002 3.506094327956638e-001 1.725470915002921e-001 2.745534281440502e-001 -2.714570798886142e-001
2.755102040816331e+000 5.349318252418626e-001 6.853805838102867e-002 3.578632881926999e-001 1.624308531962841e-001 2.750634051656832e-001 -2.793340949412585e-001
2.764897959183678e+000 5.334723253156648e-001 6.862834519612626e-002 3.598412189628957e-001 1.590714300783491e-001 2.737035192827683e-001 -2.780740699919249e-001
2.774693877551025e+000 5.321776917253082e-001 6.796945914392572e-002 3.568763578383453e-001 1.619970757972369e-001 2.700616803630659e-001 -2.684518875289592e-001
2.784489795918372e+000 5.310231171723487e-001 6.638902136254132e-002 3.496324184336969e-001 1.705429218838184e-001 2.637656302296458e-001 -2.518281722983071e-001
2.794285714285719e+000 5.299732095156886e-001 6.370476695964511e-002 3.389637584552097e-001 1.838496705985252e-001 2.545610047007870e-001 -2.299174001575058e-001
2.804081632653066e+000 5.289462141560785e-001 5.975339008200020e-002 3.257629311648477e-001 2.009010402315649e-001 2.424038228213196e-001 -2.045395980563876e-001
2.813877551020414e+000 5.277896149551086e-001 5.442066747080010e-002 3.108251486293883e-001 2.206027486083101e-001 2.275520608992757e-001 -1.773911145790802e-001
2.823673469387761e+000 5.262773314100716e-001 4.766768192360327e-002 2.947820994803070e-001 2.418844603334639e-001 2.106051604056809e-001 -1.498704088123662e-001
2.833469387755108e+000 5.241322528759821e-001 3.955090671576977e-002 2.781392082886363e-001 2.637828331337362e-001 1.924474355093313e-001 -1.229926147872383e-001
2.843265306122455e+000 5.210654388019357e-001 3.023405738575402e-002 2.613664961073302e-001 2.854695490940323e-001 1.741292770668819e-001 -9.741005478587396e-002
2.853061224489802e+000 5.168185981769790e-001 1.998669542064202e-002 2.449543915407956e-001 3.062398147634430e-001 1.567536737140861e-001 -7.351874571360931e-002
2.862857142857149e+000 5.112008774917097e-001 9.163666921274460e-003 2.294068041144969e-001 3.255092196674559e-001 1.413763685803290e-001 -5.159750813423301e-002
2.872653061224496e+000 5.041101165840249e-001 -1.835402426795252e-003 2.152016372032862e-001 3.428321823581045e-001 1.289023401826590e-001 -3.192369458181929e-002
2.882448979591843e+000 4.955289417018256e-001 -1.261698582494497e-002 2.027493295748062e-001 3.579127542144028e-001 1.199995609873635e-001 -1.482877309986354e-002
2.892244897959190e+000 4.854986703274848e-001 -2.283842558723070e-002 1.923620692067487e-001 3.705851718225658e-001 1.150550724516541e-001 -6.782037015947071e-004
2.902040816326537e+000 4.740874719456537e-001 -3.223435607568548e-002 1.842326965104046e-001 3.807751707631863e-001 1.141680464010405e-001 1.020731072144664e-002
2.911836734693884e+000 4.613693242485755e-001 -4.062329687619171e-002 1.784207446792129e-001 3.884685137387541e-001 1.171704059178895e-001 1.763326163819381e-002
2.921632653061231e+000 4.474187138847787e-001 -4.790032832277791e-002 1.748514612794735e-001 3.936979021561884e-001 1.236761007547747e-001 2.156273823381143e-002
2.931428571428578e+000 4.323166697500743e-001 -5.402259422514644e-002 1.733330434082390e-001 3.965417915078373e-001 1.331517648456398e-001 2.209726778435069e-002
2.941224489795925e+000 4.161623590075961e-001 -5.899241433562619e-002 1.735865334872938e-001 3.971283805856911e-001 1.449891818804963e-001 1.944146628925434e-002
2.951020408163272e+000 3.990851294635219e-001 -6.284167486784109e-002 1.752790160959055e-001 3.956397411297281e-001 1.585666428258076e-001 1.387217960101735e-002
2.960816326530619e+000 3.812474852903336e-001 -6.562028889777793e-002 1.780567460615397e-001 3.923053869065511e-001 1.732961193999091e-001 5.713814042493862e-003
2.970612244897966e+000 3.628350117777255e-001 -6.738896801978034e-002 1.815803086672035e-001 3.873835095993798e-001 1.886588426527235e-001 -4.682965170450540e-003
2.980408163265313e+000 3.440366117021345e-001 -6.821552451778490e-002 1.855591001211790e-001 3.811387887815498e-001 2.042311416344945e-001 -1.696295847254653e-002
2.990204081632661e+000 3.250228997334999e-001 -6.817509212788186e-002 1.897739348968490e-001 3.738228911084923e-001 2.196979295058470e-001 -3.078898140048102e-002
3.000000000000008e+000 3.059327230095890e-001 -6.735359975502986e-002 1.940783247378779e-001 3.656602370681321e-001 2.348502542588809e-001 -4.585783950824783e-002
3.009795918367355e+000 2.868724986533264e-001 -6.585116894904575e-002 1.983801947745240e-001 3.568420562478490e-001 2.495690903540674e-001 -6.190242470566676e-002
3.019591836734702e+000 2.679240070662313e-001 -6.378293797383905e-002 2.026147529430670e-001 3.475279633769696e-001 2.638020303508709e-001 -7.868047520880703e-002
3.029387755102049e+000 2.491518115109292e-001 -6.127695171604675e-002 2.067190048025464e-001 3.378509722653049e-001 2.775402364939036e-001 -9.595785038553306e-002
3.039183673469396e+000 2.306033990435750e-001 -5.846760140295304e-002 2.106146044920422e-001 3.279231458620745e-001 2.908023710408371e-001 -1.134984172725881e-001
3.048979591836743e+000 2.123056411769032e-001 -5.548400825097821e-002 2.142060952842614e-001 3.178399106154629e-001 3.036269237348869e-001 -1.310689097320639e-001
3.058775510204090e+000 1.942688630330094e-001 -5.243735567409447e-002 2.173971713461738e-001 3.076817156955809e-001 3.160679252723361e-001 -1.484552047031997e-001
3.068571428571437e+000 1.764996101683323e-001 -4.941224672875300e-002 2.201116031238161e-001 2.975144940045768e-001 3.281889032457233e-001 -1.654746679808066e-001
3.078367346938784e+000 1.590096357174984e-001 -4.646341764717543e-002 2.223023297625881e-001 2.873919673924972e-001 3.400547813853633e-001 -1.819734829932021e-001
3.088163265306131e+000 1.418144391331492e-001 -4.361511236623472e-002 2.239502696690720e-001 2.773626062781145e-001 3.517274091742473e-001 -1.978200888437310e-001
3.097959183673478e+000 1.249254495693374e-001 -4.086205921463004e-002 2.250605921445488e-001 2.674796351425019e-001 3.632662989001982e-001 -2.129076569605041e-001
3.107755102040825e+000 1.083448601646762e-001 -3.817561987934615e-002 2.256591791585194e-001 2.578101869376935e-001 3.747291815704767e-001 -2.271604061726172e-001
3.117551020408172e+000 9.206733371679586e-002 -3.551686006739496e-002 2.257898456946046e-001 2.484396651811990e-001 3.861663052329913e-001 -2.405341581755433e-001
3.127346938775519e+000 7.608524292096051e-002 -3.285019711146564e-002 2.255091715688511e-001 2.394722961173639e-001 3.976129811473737e-001 -2.530120289482830e-001
3.137142857142866e+000 6.039139595714047e-002 -3.015107623061675e-002 2.248759996248108e-001 2.310291639075599e-001 4.090885453918973e-001 -2.645996173386428e-001
3.146938775510213e+000 4.497882619667263e-002 -2.740890166853771e-002 2.239403629993655e-001 2.232392747819108e-001 4.206017051568930e-001 -2.753214627383444e-001
3.156734693877560e+000 2.983994087960084e-002 -2.462731697335352e-002 2.227388168118681e-001 2.162214833688929e-001 4.321574483601465e-001 -2.852194164044692e-001
3.166530612244908e+000 1.496598981434652e-002 -2.182126935957163e-002 2.212976604052391e-001 2.100647860796884e-001 4.437616454188048e-001 -2.943522056748755e-001
3.176326530612255e+000 3.464342474254403e-004 -1.901248416670232e-002 2.196407219322645e-001 2.048159295807777e-001 4.554188355087236e-001 -3.027931863662677e-001
3.186122448979602e+000 -1.403360969890028e-002 -1.622532659001785e-002 2.178000630995464e-001 2.004783241962994e-001 4.671247079053837e-001 -3.106287997079539e-001
3.195918367346949e+000 -2.819668249059167e-002 -1.348280374823596e-002 2.158303719925818e-001 1.970229330023053e-001 4.788640778153646e-001 -3.179674586715263e-001
3.205714285714296e+000 -4.217157371587477e-002 -1.080266192473478e-002 2.138231663694180e-001 1.944081370277372e-001 4.906183531284974e-001 -3.249595657136905e-001
3.215510204081643e+000 -5.598588680100143e-002 -8.194365036171325e-003 2.119120205258653e-001 1.926007687193542e-001 5.023723163055394e-001 -3.318136571810255e-001
3.225306122448990e+000 -6.965822120546351e-002 -5.657390629498105e-003 2.102630306183385e-001 1.915892016140227e-001 5.141113332092778e-001 -3.387934565789529e-001
3.235102040816337e+000 -8.319432845664539e-002 -3.180507978782332e-003 2.090515080536407e-001 1.913845552880050e-001 5.258110510024503e-001 -3.461912343036336e-001
3.244897959183684e+000 -9.658653966945549e-002 -7.412986739943062e-004 2.084289164872229e-001 1.920122997335748e-001 5.374243989865871e-001 -3.542796669034026e-001
3.254693877551031e+000 -1.098142079845875e-001 1.694901143537653e-003 2.084848057895137e-001 1.934984019020952e-001 5.488667006682352e-001 -3.632510168776225e-001
3.264489795918378e+000 -1.228435784078376e-001 4.177648510840681e-003 2.092132322425279e-001 1.958553002547310e-001 5.599998545647896e-001 -3.731617666928425e-001
3.274285714285725e+000 -1.356274284856568e-001 6.775351120543727e-003 2.104967919991797e-001 1.990737641885724e-001 5.706202916220484e-001 -3.839005928837538e-001
3.284081632653072e+000 -1.481068221654802e-001 9.577754373562675e-003 2.121146613522373e-001 2.031232357541943e-001 5.804561661370443e-001 -3.951859922756961e-001
3.293877551020419e+000 -1.602154682294762e-001 1.269381800404057e-002 2.137693667119000e-001 2.079597658195784e-001 5.891759429023291e-001 -4.065893386630037e-001
3.303673469387766e+000 -1.718836279724137e-001 1.624335368328778e-002 2.151209988656145e-001 2.135401813634081e-001 5.964054887425299e-001 -4.175732976122881e-001
3.313469387755113e+000 -1.830390717315191e-001 2.034206305295272e-002 2.158185846160581e-001 2.198394011805259e-001 6.017474594406198e-001 -4.275328490584799e-001
3.323265306122460e+000 -1.936055492893699e-001 2.508213120903990e-002 2.155240089975014e-001 2.268663907668016e-001 6.047983771959955e-001 -4.358308829435859e-001
3.333061224489808e+000 -2.034994635154266e-001 3.051462497885815e-002 2.139313161646742e-001 2.346779216273033e-001 6.051635996351945e-001 -4.418312460548461e-001
3.342857142857155e+000 -2.126240823825873e-001 3.664030093167714e-002 2.107864512707548e-001 2.433925140193527e-001 6.024723998407557e-001 -4.449363893837743e-001
3.352653061224502e+000 -2.208616896931687e-001 4.340949850105136e-002 2.059071536585981e-001 2.532034500427021e-001 5.963923453777181e-001 -4.446291808352316e-001
3.362448979591849e+000 -2.280661333306188e-001 5.072639694744852e-002 1.991978387018933e-001 2.643857694157195e-001 5.866400679086051e-001 -4.405120300435768e-001
3.372244897959196e+000 -2.340584641519468e-001 5.845376669482771e-002 1.906559428235549e-001 2.772927437730505e-001 5.729877345836785e-001 -4.323399258797998e-001
3.382040816326543e+000 -2.386284217031271e-001 6.641799426244321e-002 1.803707505563873e-001 2.923383631533217e-001 5.552652426070581e-001 -4.200480938291350e-001
3.391836734693890e+000 -2.415433068427072e-001 7.441590896944783e-002 1.685167310283015e-001 3.099636993638319e-001 5.333563609561269e-001 -4.037716467391107e-001
3.401632653061237e+000 -2.425620370808657e-001 8.222530209555923e-002 1.553420050344974e-001 3.305885603312176e-001 5.071908447157244e-001 -3.838520577049733e-001
3.411428571428584e+000 -2.414540497437298e-001 8.962081027562308e-002 1.411536839821277e-001 3.545505010270055e-001 4.767405556575307e-001 -3.608280648226864e-001
3.421224489795931e+000 -2.380262404295042e-001 9.639597693919866e-002 1.263046668998172e-001 3.820341925911847e-001 4.420314307298616e-001 -3.354121222731322e-001
3.431020408163278e+000 -2.321629914306408e-001 1.023888131185755e-001 1.111816291651480e-001 4.129959214236271e-001 4.031804648321097e-001 -3.084497672432482e-001
3.440816326530625e+000 -2.238789293336512e-001 1.075031663348451e-001 9.618875475162859e-002 4.470948385304915e-001 3.604637835970147e-001 -2.808592534818747e-001
3.450612244897972e+000 -2.133704988019987e-001 1.117166155060172e-001 8.172132264635713e-002 4.836533962849741e-001 3.144109736921228e-001 -2.535544834630197e-001
3.460408163265319e+000 -2.010335837093682e-001 1.150687364599656e-001 6.812887932732810e-002 5.216726521120949e-001 2.658991115287032e-001 -2.273651171708578e-001
3.470204081632666e+000 -1.874573326224347e-001 1.176451187977576e-001 5.568288170029733e-002 5.599052399729811e-001 2.162000868561502e-001 -2.029787845763241e-001
3.480000000000013e+000 -1.733374930920776e-001 1.195404607686539e-001 4.459907433345462e-002 5.969611541037448e-001 1.670983666183808e-001 -1.809916917612137e-001
