---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.FileName = "GaitNormal0001-processed-output-euler-rightlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SubTalarEversion
2.294693877551020e+000 -2.414406720668129e+000 -2.726457269143984e+000 5.999968675467438e-002 1.530324161559556e+000 5.073447853053338e-001 4.386559997558214e-001
2.304489795918367e+000 -2.404689365024751e+000 -2.740037560506281e+000 6.355080303572391e-002 1.550794350008572e+000 4.444759769829308e-001 4.000752374968873e-001
2.314285714285714e+000 -2.393401810245865e+000 -2.752868072988360e+000 6.589994695083812e-002 1.572440933067883e+000 3.894459000250516e-001 3.620217958117228e-001
2.324081632653061e+000 -2.380455532001304e+000 -2.764877628018896e+000 6.744337462047856e-002 1.595061028491372e+000 3.438964499885205e-001 3.258899862709475e-001
2.333877551020408e+000 -2.365797845315185e+000 -2.775971257107925e+000 6.849751007331717e-002 1.618381545450150e+000 3.086974616306557e-001 2.926417693201431e-001
2.343673469387755e+000 -2.349424388857840e+000 -2.786038767434363e+000 6.926097621789884e-002 1.642044903294840e+000 2.839033933688787e-001 2.627121842803489e-001
2.353469387755102e+000 -2.331382570554207e+000 -2.794981367120382e+000 6.982222700674923e-002 1.665615154222445e+000 2.688370292578769e-001 2.360873049289594e-001
2.363265306122449e+000 -2.311766259279713e+000 -2.802742809493678e+000 7.019455127170948e-002 1.688605238596168e+000 2.622797345871979e-001 2.124917783998423e-001
2.373061224489796e+000 -2.290705666114074e+000 -2.809329610465446e+000 7.035364651717080e-002 1.710517124200288e+000 2.627158153932853e-001 1.915902600865685e-001
2.382857142857143e+000 -2.268355583924644e+000 -2.814812308615273e+000 7.026249464115297e-002 1.730882745494758e+000 2.685694781020827e-001 1.731247682745671e-001
2.392653061224490e+000 -2.244884458090286e+000 -2.819310097781520e+000 6.988323618311787e-002 1.749295235808601e+000 2.783857826190132e-001 1.569635509196631e-001
2.402448979591837e+000 -2.220466694637310e+000 -2.822967539932590e+000 6.918348404612118e-002 1.765425344112689e+000 2.909337288431185e-001 1.430842336864920e-001
2.412244897959184e+000 -2.195278368032051e+000 -2.825931342845749e+000 6.814174566374920e-002 1.779024130158138e+000 3.052393690603571e-001 1.315276643300090e-001
2.422040816326531e+000 -2.169494713383442e+000 -2.828331199903244e+000 6.675054463156549e-002 1.789917000891276e+000 3.205740644791333e-001 1.223464801778734e-001
2.431836734693878e+000 -2.143288656922024e+000 -2.830267028227805e+000 6.501459659482034e-002 1.797994877180990e+000 3.364238197748966e-001 1.155580595103750e-001
2.441632653061225e+000 -2.116830371318831e+000 -2.831804158108002e+000 6.294505781642013e-002 1.803206012565342e+000 3.524565966117440e-001 1.111080425594571e-001
2.451428571428572e+000 -2.090287204482684e+000 -2.832974440352357e+000 6.055348343725875e-002 1.805548537051456e+000 3.684922202228708e-001 1.088479449657509e-001
2.461224489795920e+000 -2.063822374248147e+000 -2.833779103728319e+000 5.784873948073210e-002 1.805062189043414e+000 3.844708988561727e-001 1.085254271711630e-001
2.471020408163267e+000 -2.037592280639199e+000 -2.834192101279223e+000 5.483768510628373e-002 1.801818982930868e+000 4.004166170387549e-001 1.097885843071893e-001
2.480816326530614e+000 -2.011744246124581e+000 -2.834165235124694e+000 5.152761076774937e-002 1.795914495254885e+000 4.163989775264468e-001 1.122102755231645e-001
2.490612244897961e+000 -1.986413698140727e+000 -2.833636030268592e+000 4.792922651780884e-002 1.787461442754555e+000 4.325020415262614e-001 1.153363053176310e-001
2.500408163265308e+000 -1.961717464707139e+000 -2.832538143651376e+000 4.406093527335253e-002 1.776585454443098e+000 4.488044923118509e-001 1.187514323507509e-001
2.510204081632655e+000 -1.937744970948422e+000 -2.830811726009863e+000 3.995313342112628e-002 1.763421714839344e+000 4.653695939768290e-001 1.221438666742057e-001
2.520000000000002e+000 -1.914553874660830e+000 -2.828410624985029e+000 3.564978974069666e-002 1.748111744175801e+000 4.822439329305059e-001 1.253476773263616e-001
2.529795918367349e+000 -1.892171262140072e+000 -2.825307555866213e+000 3.120700516846942e-002 1.730800821319442e+000 4.994634092396396e-001 1.283569779817408e-001
2.539591836734696e+000 -1.870595143773800e+000 -2.821500179008693e+000 2.669021507785185e-002 1.711637030091678e+000 5.170616660661285e-001 1.313221566420488e-001
2.549387755102043e+000 -1.849795125163074e+000 -2.817015814388274e+000 2.217075503429289e-002 1.690772271855232e+000 5.350786642231006e-001 1.345435346372215e-001
